costep_1998-06-18_4_64	Arvoisa puhemies, se, joka on tuntenut Guinea-Bissaun joskus ennen, tietää, mitkä ovat sen nykyisen kriisin syyt. Vielä muutama vuosikymmen sitten maan väestö eli verraten hyvissä oloissa, ei kenties kovin rikkaana, eikä maassa tapahtunut myöskään suurta kehitystä, mutta Portugali oli kuitenkin onnistunut saamaan aikaan jotakin, mistä se saattoi olla ylpeä. Sen jälkeen maa on rappeutunut korruption ja kansainvälisen asioihin puuttumisen tuloksena. Luulenpa, että on yksinkertaisesti tunnustettava, että esimerkiksi ympäristönsuojelu on nykyään huonosti hoidettu. Käydessäni viimeksi paikan päällä - mistä on jo pitkä aika - ihmiset pystyivät vielä todella elämään saarilla, esimerkiksi Bijagósilla. Heillä oli siellä riittävästi ravintoa, ja nyt kaikki on tuhottu ympäristöä likaamalla. Se on hinta häikäilemättömän hallinnon aiheuttamista suurista kustannuksista - nykyinen hallinto on ollut paljon parempi, mutta tähän asti se on joutunut vain maksamaan aiempia laskuja. Meidän olisi tehtävä kaikkemme auttaaksemme tätä todella hyvin sympaattista GuineaBissaun kansaa löytämään jälleen takaisin omalle tielleen.
costep_1998-12-14_7_8	Arvoisa puhemies, maailman pitää perimmältään koossa kysymys, joka ei ole kovin omaperäinen, koska se on jo erittäin vanha, mutta joka on ajankohtaisempi kuin koskaan aikaisemmin, koska meidän yhteiskunnallista kehitystämme leimaavat tietenkin erittäin monet eri tekijät, jotka yhdessä muodostavat sen, mitä me kutsumme eurooppalaiseksi kehitysmalliksi. Siksi meidän tulevan kehityksemme kannalta on keskeistä kysyä, mikä sitten todella pitää yhteiskuntamme perimmältään koossa, ja sisällyttää tämä koossapitävä tekijä kaikkien alojen tutkimustoimintaan. Siksi pidän äärimmäisen myönteisenä sitä, että meillä on erityisohjelma, joka ensiksikin tukee tutkijoiden liikkuvuutta ja toiseksi tuo esiin sosiaalis-taloudellisen tutkimuksen, nimenomaan kysymyksen yhteiskuntamme sisimmästä. Se on herkkä kukka, joka alkoi kukkia neljännessä tutkimusta koskevassa puiteohjelmassa ja jonka parlamentti toi esiin. Oli paljon ongelmia ja ylilyöntejä, strateginen suunnitelma ei ollut välttämättä kaikkein paras, mutta tilanne on parantunut olennaisesti viime vuosina, ja viimeinen sitä koskeva tarjouskilpailu, kolmas tarjouskilpailu, oli erinomainen. Haluaisin kehua tässä myös johtaja Mitsosta komissiosta - komissiota pitäisi näinä aikoina kerrankin myös kehua - herra Mitsos hoiti asian todella hyvin. Kaikesta huolimatta olen päättänyt esittää joitakin parannuksia seitsemään kohtaan. Ensiksikin määrärahojen viitteellisen jakautumisen osalta on suunniteltu, että sosiaalis-taloudelliseen tutkimukseen tulisi käyttää vain 10 %. Olen sitä mieltä, että kun jaamme määrärahat viitteellisesti, voimme rauhassa suunnitella määrät hiukan suuremmiksi, koska tietenkin myös tehtäväala on laajentunut nimenomaan viidennen tutkimusta koskevan puiteohjelman sovittelumenettelyn puitteissa. Siksi ehdotan, että suunnittelemme tältä osin viitteelliseksi määräksi 15 %. Toinen kohta: minusta on tärkeää, että on perehdytty ohjelmaan, mikä koskee sekä liikkuvuutta että myös tutkimusten sisältöä. On myös luotava avoimuutta toimintaan osallistuviin toimielimiin ja asioihin erityisesti julkaisemalla niitä koskevia tietoja Internetissä. Kolmanneksi: minusta on tärkeää, että sosiaalis-taloudellista tutkimusta ei tehdä kaiken muun ohella ikään kuin se olisi sivuseikka, vaan että se liitetään horisontaalisesti muihin tutkimusaloihin. Siksi olen esittänyt muutamia ehdotuksia, erityisesti tarkistuksen 37, tämän tutkimuksen koordinoimiseksi voimakkaammin muihin tutkimusaloihin. Neljänneksi: esitän muutamia sisällöllisiä parannuksia, jotka koskevat rakennemuutosta, erityisesti yhteiskuntamme vanhenemista, rakennemuutoksen vaikutuksia työllisyyteen, yhteiskuntamme ihmisten mielenlaatuun, mutta myös osallistumismuotoihin. Monilla aloilla tulee nimenomaan esiin se, että ihmiset eivät enää toimi perinteisillä politiikan aloilla, vaan enemmän kansalaisjärjestöissä, kansalaisaloitteiden kautta ja niin edelleen. Myös nämä näkökulmat pitäisi siis ottaa huomioon sisällöllisesti. Viidenneksi: tietenkin kyse on myös tutkijoiden verkostoitumisesta. En halua nyt taittaa peistä yhteiskuntatieteellisen tutkimuksen puolesta, mutta toisinaan minusta tuntuu, että yhteistyö Euroopassa ei ole vielä kehittynyt kovin pitkälle ja että eurooppalaisen tutkijoiden verkon luomista voisi vielä tukea, mikä on tietenkin tärkeää myös hakemusten tekemisen kannalta, siis verkkojen luomisen tukeminen. Kuudes asia: tasa-arvoisuuden kannattaminen, sukupuolten tasa-arvoinen osallistuminen tähän tutkimusohjelmaan. Ei voi esimerkiksi käydä päinsä, että lastenkasvatukseen käytettyä aikaa ei oteta huomioon Marie Curie -stipendejä jaettaessa. Siitä on luotava yksiselitteiset säännöt kuten myös koko tasa-arvoisuuden tukemisesta. Viime viikolla osallistuin symposiumiin, jossa oli 150 osallistujaa, joukossa kaksi naista. Siinä on kyllä vielä parantamisen varaa. Seitsemäs ja viimeinen kohta: meidän täytyy myös markkinoida tuloksia. Ei hyödytä yhtään, jos meillä on hyviä tutkimuksia, jotka jäävät pöytälaatikkoon. Nimenomaan yhteiskuntatieteiden alalla tilanne voi olla usein tämä. Tuloksia on siis markkinoitava esimerkiksi Internetissä, mutta myös vastaanottajille, poliitikoille, täällä parlamentissa, kansallisissa parlamenteissa, mutta myös paikan päällä, jotta niistä on hyötyä yhteiskunnalliselle toiminnalle.
costep_1999-09-16_10_3	Arvoisa puhemies, hyvät parlamentin jäsenet, meidän on oltava selvillä siitä, että Kaukasuksella kuohuu. Tänään on kyse Dagestanin ihmisten traagisesta kohtalosta. Useimmat uutiset kertovat meille vain niukasti, millainen draama maailman tuossa kolkassa on meneillään. Siellä tarvitaan kiireesti humanitaarista apua. Tärkeää olisi ennen kaikkea, että näille ihmisille Dagestanissa myönnettäisiin sama autonomia kuin sen naapurimailla jo on. Mutta mitä tapahtuu? Sen poliittisesta tilanteesta ei saada yksiselitteistä puolueetonta tietoa, mutta myöskään ihmisoikeuksia ei kunnioiteta. Euroopan turvallisuus- ja yhteistyöjärjestölle on annettava tehtäväksi laatia parlamentille, komissiolle ja neuvostolle raportti, ja käsiteltävänä olevan eri ryhmien yhteisen esityksen tavoitteena on ennen kaikkea se, että sellaista tietoa voidaan saada mahdollisimman nopeasti ja luotettavasti. Olkoon Dagestanin tilanteesta vastuussa sitten kuka tahansa, se ei muuta sitä tosiasiaa, että tilanne on seurausta rautaesiripun kaatumista seuranneista dramaattisista kehityskuluista ja että tämän alueen maiden on erittäin, erittäin vaikea vapautua. Vastuussa olevat poliittiset voimat pyrkivät lisäksi jatkuvasti tunnustelemaan etnisten ryhmien mielialoja ja pitämään ryhmiä erillään. Koimme saman aivan naapurissamme Euroopassa, Jugoslaviassa, ja seuraamme nyt vastaavia kehityskulkuja kauempana. Meidän on tehtävä kaikkemme, jotta saisimme tukahdutettua kehityksen, joka siellä alkoi, jotta myös maailman tämän osan ihmisillä on mahdollisuus kehittyä rauhanomaisesti, kehittää omat autonomiset asemansa, saada tulevaisuus, jollaisen me olemme Euroopassa itsellemme jo kamppailleet. Meidän pitäisi muistaa aina se, että mekin koimme Euroopassa samankaltaisen kohtalon vuosikymmeniä sitten. Olimme silloin järkeviä ja olemme sopineet asioista, ja nyt tehtävänämme on auttaa myös tämän alueen ihmisiä heidän kehityksessään, joka voi kenties kulkea samankaltaisesti, mutta joka mahdollistaa joka tapauksessa heille tulevaisuuden, jossa heidän olemassaolonsa on varmaa ja he voivat ottaa kohtalonsa omiin käsiinsä.
costep_2000-03-16_1_6	Arvoisa puhemies, me käsittelemme nyt kolmatta kertaa EU:n ja Meksikon välistä sopimusta, eikä laajimmassa sopimuksessa, jonka Euroopan unioni on koskaan tehnyt kolmannen maan kanssa, saa tehdä tyhjäksi juuri niitä periaatteita, jotka ovat tunnusomaisia tulevaisuuden kehitykseen joustavasti mukautuvalle yhteistyölle. Emme pelkästään me, vaan erityisesti myös meksikolaiset ovat asettaneet sopimukseen suuria toiveita. He näkivät siinä mahdollisuuden voittaa yksipuolinen riippuvuus NAFTAsta. He uskoivat saavansa EU:sta kumppanin, joka kannattaa demokratiaa, ihmisoikeuksia sekä sosiaalista ja ekologista kehitystä. Me analysoimme tätä sopimusta tänään ja toteamme, että sopimus EU:n kanssa ei luo pelkästään suhteita kuten NAFTAn kohdalla, vaan on osittain jopa pahempi. Investointivapaus, kuten oikeutetusti epäonnistunut sijoituksia koskeva monenkeskinen sopimus (MAI) - kahdenvälisesti toisinnettu - ei huolehdi juurikaan demokraattisesti ohjatusta ja paikalliseen kehitykseen suuntautuneesta taloudesta. Julkisten hankintojen markkinoiden rajoittamaton avaaminen johtaa vain siihen, että suuret toimittajat nielaisevat pienet toimittajat maailmanlaajuisesti. Määräykset, kuten kansallinen kohtelu ja maksukielto, syrjäyttävät kilpailusta esimerkiksi yritykset, jotka haluavat palkata ensisijaisesti naisia tai tuottaa ympäristötekijät huomioon ottaen. EU varasi itselleen tältä osin poikkeuksia. Meksikolla näitä poikkeuksia ei ole! Toinen huononnus NAFTAan nähden: NAFTAssa on työntekijöiden oikeuksia koskeva sopimus, johon sisältyy seuraamusjärjestelmä. EU-sopimus ei tunne edes Yhdistyneiden Kansakuntien taloudellisia, sosiaalisia ja sivistyksellisiä oikeuksia koskevaa yleissopimusta. Toisin kuin edellä EU:n sopimukseen sisältyy kuitenkin kauppariitoja varten riitoja ehkäisevä ja ratkaiseva mekanismi sekä mahdollisuus asettaa kauppapakotteita. Me tiedämme kuitenkin WTO:sta, että sellaiset riitatapaukset johtavat säännönmukaisesti ympäristölakien syrjäyttämiseen. Vapaakauppasopimus, josta meksikolaiset joutuvat kärsimään. Tällä otsikolla meksikolainen kansalaisyhteiskunta vaatii näinä päivinä maansa senaatilta, että se parantelisi sopimusta vielä ensin eikä hyväksyisi sitä kaikessa kiireessä. Sopimus on joiltakin osin jopa ristiriidassa Meksikon perustuslain kanssa. Me emme vastusta globalisaatiota, kansalaisyhteiskunta kirjoittaa lopuksi, mutta me haluamme globalisaatiota, joka koituu ihmiskunnan siunaukseksi, ja oikeudenmukaisen maailmanjärjestyksen ilman sosiaalista syrjäytymistä. Mekään Euroopan parlamentissa emme vastusta Meksikon kanssa tehtävää sopimusta. Päinvastoin! Me emme voi kuitenkaan hyväksyä tätä sopimusta edellä mainituista syistä, vaan meidän on ponnisteltava edelleenkin sen hyväksi, että jatkossa tehdään parempia sopimuksia. Viimeinen virke: on myös välttämätöntä, että täällä Euroopan parlamentissa kuuluu kriittinen ääni, joka tukee edelleenkin meksikolaista yhteiskuntaa sen oikeutetuissa pyynnöissä ja vaatimuksissa.
costep_2000-03-29_11_4	Arvoisa puhemies, hyvät kollegat, kollegamme MacCormick on käsitellyt perusteellisesti vihreää kirjaa tuotevastuusta. Kiitämme häntä hänen työstään ja kollegiaalisesta yhteistyöstä. Haluaisin tehdä ryhmäni nimissä vielä vain pari huomautusta tarvittavista tarkistusehdotuksista, joista me pääsimme pitkälti yksimielisyyteen jo aiemmin myös Euroopan liberaali- ja demokraattipuolueen ryhmän kanssa. Arvoisa komission jäsen Bolkestein, tässä on pääasiassa kyse komissiota koskevista tarkistustoimeksiannoista. Ensinnäkin on kyse todistustaakasta, jonka kantamisesta vastaa 4 artiklan mukaan yksin vahinkoa kärsinyt. Komission pitäisi ryhmäni mielestä harkita, eivätkö myös aihetodisteet voisi tulla kyseeseen kaikissa todistusvaiheissa. Tämä on erityisen tärkeää, koska tuotemaailmasta tulee yhä monimutkaisempi ja koska yksittäisten vahinkoa kärsineiden henkilöiden on yhä vaikeampaa kerätä todisteita tällä alalla. Kyse on myös valmistajan yleistä vastuuta koskevista poikkeuksista, ennen kaikkea niin sanotusta kehitysriskistä. On tarkistettava, ovatko nämä poikkeussäännökset tarkoituksenmukaisia ja huolehtivatko ne valmistajan ja kuluttajan välisestä tasapainosta. Tämä pätee erityisesti silloin, kun on kyse elintarvikkeista ja lääkkeistä. Me emme voi ymmärtää sitä, että tekniseen edistykseen liittyvät riskit on määrä sälyttää pelkästään kuluttajalle. Minusta tuntuu arveluttavalta, että direktiivi koskee pelkästään yksityistä käyttöä ja kulutusta. Komission pitäisi harkita, eikö direktiiviä pitäisi laajentaa koskemaan kaupallisessa käytössä olevia tavaroita. Yrityksen tavaravahinko ei eroa periaatteessa yksityishenkilön tavaravahingosta. Eriarvoinen kohtelu on sitä raskaampaa, mitä pienempi yritys on. Lainsäädännön lähentäminen yhteisön tasolla vastaisi tuotevastuuta koskevan direktiivin tarkoitusta, etenkin kun yksityis- ja työelämän selkeä ero pienenee yhä useammin työmaailman joustavuuden lisääntymisen myötä. Myös ajallista vastuurajoitusta on harkittava. BSE-tapauksessa osoittautui, että vastuun kertarajoittaminen kymmeneen vuoteen on kenties riittämätöntä. Vastuun rajoittamista voitaisiin harkita esimerkiksi kunkin tuotelaadun mukaan. Pelkästään nämä yksittäiset seikat eivät ole kuitenkaan tärkeitä, vaan meidän pitäisi myös hyödyntää vakavasti kaikkia mahdollisuuksia tuotevastuun yhdenmukaistamisen jatkamiseksi Euroopan unionin kattavan kuluttajansuojan hengessä. Jos me täydennämme tällä tavalla esittelijä MacCormickin mietintöä, Euroopan parlamentti on tehnyt hyvää työtä kuluttajien etujen nimissä. Sitä varten meidät on valittu.
costep_2001-05-31_1_18	Arvoisa puhemies, hyvät kollegat, naisten ja miesten todellinen tasa-arvo on kuuluu tärkeimpiin yhteiskuntapoliittisiin tehtäviin. Naisia syrjitään työmarkkinoilla edelleen. Naiset saavat edelleen vähemmän palkkaa kuin miehet. Naiset ovat johtavissa asemissa aliedustettuja. Naisten työttömyys on koko Euroopassa korkeampi kuin miespuolisen väestön. Hautalan mietinnöllä on tärkeä osuus tasa-arvon toteuttamisessa. Minusta direktiivin pitäisi kuitenkin ottaa huomioon monia naisten työssäkäynnin arkeen kuuluvia näkökohtia. Käsiteltävänä olevassa uudistuksessa ei mennä tarpeeksi pitkälle. Siitä puuttuvat esimerkiksi tasapuolisen palvelukseen ottamisen edellytykset. Naisten on saatava samanarvoisesta työstä samaa palkkaa! Tarvitsemme kohdennettuja säännöksiä työelämään palaamisesta tauon jälkeen. Ponnistelen sen puolesta, että naiset ja miehet saavat samat mahdollisuudet kaikilla yhteiskuntaelämän alueilla. Kehotan neuvostoa ja komissiota ryhtymään toimeen näiden päämäärien saavuttamiseksi!
costep_2001-10-23_7_60	Arvoisa puhemies, välitän vastauksen edelleen budjettivaliokunnan puheenjohtajalle. Hän pyysi minua odottamaan sitä. Minä kiittäisin kuitenkin erittäin lämpimästi ennen kaikkea neuvoston puheenjohtajaa Vande Lanottea. Hän on ollut täällä kanssamme koko talousarviokeskustelun ajan. Näin ei ole aina ollut. Haluamatta nyt ylpeillä haluaisin siksi kuitenkin esittää teille erittäin lämpimät kiitokseni sen vuoksi, että ette ainoastaan ole osoittanut meille niin paljon kunnioitusta, vaan olette myös todistanut olevanne kiinnostunut yhteistyöstä kanssamme. Paljon kiitoksia!
costep_2001-10-25_5_10	Arvoisa puhemies, arvoisa komission jäsen, olemme tienneet Euroopan kalastusalan vakavista ongelmista jo ennen yhteisen kalastuspolitiikan tulevaisuutta käsittelevän vihreän kirjan julkaisemistakin. Vihreä kirja vahvisti taas sen, kuinka vakavia ongelmat ovat. Valiokuntamme keskustelee ahkerasti tämän ongelman erilaisista ratkaisuyrityksistä. Me tiedämme, että emme saa kaikkia vaikeuksia katoamaan taikatemppujen avulla. Jos joku yrittää saada meidät uskomaan, että se on mahdollista, pidämme häntä sinä, mikä hän todellisuudessa onkin, nimittäin huijarina. Emme ole onnistuneet tähänastisella yhteisellä kalastuspolitiikalla estämään erinäisten kalakantojen kriisejä emmekä poistamaan laivojen ylikapasiteettia. Riippuu unionin kyvystä muuttaa kalastuspolitiikkaa uudella vuosisadalla, tulemmeko kaikki taloudellisesti toimeen. Komissio ehdottaa nyt kuluvan monivuotisen ohjausohjelman jatkamista vuodella. Kun otetaan huomioon käynnissä olevat uudistuskeskustelut, me tarvitsemme mielestäni jatkuvuuden vuoksi myös näitä toimia. Emme kuitenkaan voi ratkaista ongelmia näin lyhyen ajanjakson aikana, mutta voimme kenties hieman lieventää niitä. Ratkaisevaa on ohjelman asianmukainen täytäntöönpano. Siihen tarvitaan tietoja, joita eräät maat eivät kuitenkaan toimita tai toimittavat vain osittain. Siksi tarvitaan seuraamusväline, jotta tiedot ylipäänsä toimitetaan, ja vertailtavissa olevat kriteerit ja luokat. Kaikki varustajat haluavat lisätä tehokkuutta. Emme saa kuitenkaan muuttaa lähtökohtia. Merenkulun turvallisuutta on lisättävä. Tämä on Euroopan parlamentin vaatimusten tärkein sisältö. Meidän on tällöin kuitenkin kiinnitettävä huomiota siihen, ettei varustajien pyrkimys tehokkuuden lisäämiseen vaikuta haitallisesti turvallisuuteen. Myös ehdotus rakenteellisten toimenpiteiden muuttamisesta on nyt liioiteltu. Laivaston kaikkien segmenttien tavoitteiden saavuttamisen ottaminen julkisen tuen edellytykseksi vaikuttaa kielteisesti, sillä se rankaisee kaikkia joidenkin laiminlyönneistä. Kalastajat hyväksyvät politiikkamme vain, jos edellytykset ovat oikeudenmukaiset.
costep_2001-11-15_5_62	Äänestin juuri Schörlingin mietintöä vastaan. PPE-ryhmä ei onnistunut saamaan rakentaville tarkistuksilleen enemmistön kannatusta. Nyt hyväksytty teksti on selvästi ideologisesti värittynyt. Onhan siinä tietenkin kyse ympäristön turvallisuudesta mutta myös kilpailukykyisistä ja innovatiivisista kemian teollisuuden työpaikoista. Viime viikkojen aikana olen tutustunut Schörlingin mietinnön vaikutuksiin itse asianosaisissa paikoissa. Vierailin tuotantolaitoksissa ja keskustelin yritysten johtajien, työntekijöiden ja ammattijärjestöjen edustajien kanssa. Mikään osapuoli ei kyseenalaista kemianteollisuuden kestävän kehityksen turvaamiseen pyrkivän komission valkoisen kirjan tavoitteenasettelua. Ympäristönäkökohtia ajateltaessa ympäristöä ja kuluttajia on suojeltava mahdollisimman hyvin. Ympäristönäkökohtia ajateltaessa tarvitsemme lisäksi yhtenäiset puitteet pienten ja keskisuurten yritysten, käyttäjien ja jalostajien oikeudenmukaisen kilpailun turvaamiseksi. Sosiaalisia näkökohtia ajateltaessa on taas huolehdittava korkeatasoisesta terveyden- ja työsuojelusta. Pystyimme ainakin estämään vuosituotantomäärältään tonnin suuruisten aineiden rekisteröintivelvollisuuden. Jo tämänhetkinenkin alle 10 tonnia vuodessa tuotettavien aineiden jaottelu ja niiden merkintävelvollisuus tuottavat viranomaisille vaikeuksia. PPE-ryhmä onnistui siinä, etteivät kemikaalien kaksinkertaiset tarkastukset saaneet enemmistön kannatusta. Ne eivät lisää turvallisuutta, niihin kuluu vain aikaa ja rahaa, ja ne ovat sitä paitsi täysin tarpeettomia, koska viranomaiset jo tutkivat näitä tietoja. En hyväksy sellaisten vaarallisten aineiden ja menetelmien korvaamista, jotka muuten pitäisi kieltää. Määritelmä vaarallinen ei voi riippua aineen ominaisuuksista vaan ainoastaan sen käytöstä! Asiaa voi verrata vaikkapa veitseen: se on erittäin hyödyllinen väline kotitalouksissa ja jokapäiväisessä elämässä, mutta siitä tulee vaarallinen, jos sitä käytetään aseena, olkoonpa kyseessä sitten väkivaltarikos tai lentokoneen kaappaus. Valitettavaa on myös se, että luottamuksellisten tietojen julkistamista koskeva vaatimus hyväksyttiin: jos kaikki markkinaetua tuovat tuotantomääriä, menetelmiä tai erikoiskoostumuksia koskevat tiedot on julkistettava, voimme saman tien lakkauttaa kilpailun. Se vaikuttaa liian ratkaisevasti yritystemme toimintaan! Jokainen kilpailija voi helposti jäljitellä nokkelia järjestelmiä. On määrättävä selvästi, mihin tietoihin omistusoikeus pätee ja mihin ei. Toivon kolmen asiaa käsittelevän valiokunnan näkemysten lähentyvän ennen parlamentin toista käsittelyä, jotta kannastamme tulee hieman sopusointuisempi.
costep_2003-01-29_3_19	Arvoisa puhemies, arvoisa korkea edustaja Solana, arvoisa komission varapuheenjohtaja, aloitan lainauksella, jossa tiivistyy paremmin kuin missään muussa lausunnossa kantamme Irakin vastaiseen sotaan: Ennaltaehkäisevä sotilasisku on hyökkäystoimi, eikä sitä voida kuvata vain itsepuolustukseksi. Oikeus itsepuolustukseen edellyttää ei vain hyökkäyksen mahdollisuutta, vaan todellista hyökkäystä tai hyökkäyksen uhkaa. Sota, jonka ainoana tarkoituksena olisi vaaran ennaltaehkäiseminen, tekisi tyhjäksi kansainväliseen oikeuteen sisältyvän voimankäytön kiellon, lisäisi poliittista epävakautta ja murtaisi viimekädessä koko kansainvälisen valtioiden yhteisön järjestelmän perustan. Toisaalla samassa lausunnossa todetaan vielä: Turvallisuusstrategia, jossa sitoudutaan ennaltaehkäisevien sotilasiskujen käyttöön, on sekä katolisen opin että kansainvälisen oikeuden vastainen. Nämä lainaukset ovat Saksan piispainkokouksen 20. tammikuuta tänä vuonna julkistamasta Irakin kriisiä koskevasta lausunnosta. Koska kristillisdemokraattikollegani ei maininnut puheessaan katolisten piispojen kokousta, minun on se tehtävä, ja minun mielestäni näihin lausuntoihin ei ole mitään lisättävää. Koko sen ajan, kun olen tuntenut teidät, arvoisa korkea edustaja Solana, olen pitänyt teitä suurena optimistina. Siksi kun te nyt sanotte, että poliittinen tilanne on vaikea, silloin poliittisen tilanteen täytyy olla todella vaikea. Yhdysvaltain puolustusministeri Donald Rumsfeld puhui vanhasta Euroopasta. Kaikki puhujat täällä tänään ovat julistaneet meidän kuuluvan tähän vanhaan Eurooppaan, eikä se kuohuttaisikaan mieliämme sen enempää, ellei hän olisi samalla tehnyt eroa meidän ja uuden Euroopan välille - siis niiden, joiden mielipiteet vastaavat Rumsfeldin omia mielipiteitä ja jotka ovat ajattelussaan samoilla linjoilla hänen kanssaan. Puolan presidentti Kwasniewski sanoi eräässä haastattelussa viime viikolla, että Jos se on presidentti Bushin näkemys, se on minunkin! Puolan presidentillä on tietenkin oikeus niin kapeaan katsantokantaan kuin hän haluaa, mutta ei ole epäilystäkään, etteikö Puolan hallituksella - kuten muidenkin ehdokasvaltioiden hallituksilla - olisi velvollisuus toimia solidaarisesti Euroopan unionia kohtaan, johon he haluavat kuulua. Ehdokasmaat ovat päättäneet omasta vapaasta tahdostaan haluavansa kuulua Euroopan unioniin, ja me haluamme toivottaa heidät tervetulleiksi, mutta kun on kysymys sodasta ja rauhasta, ennaltaehkäisevistä sotilasiskuista ja kansainvälisen oikeuden syrjäyttämisestä, me odotamme heidän seisovan vankkumatta rinnallamme.
